ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,soc_sec_id
8152,#,35,#,#,#,#,#,#,>50K,nogivenname,williamson,8,noaddressone,allo-omber,wanguri,4174,nostate,7404269
5803,#,35,#,#,#,#,#,#,<=50K,hamish,scarr,29865,street tkinsella,noaddresstwo,bondi,3352,qld,1289359
256,#,35,#,#,#,#,#,#,<=50K,dylan,heinrich,7,tanumbirini street,woodcroft caravan park,fawkner,2830,nsw,4495530
2821,#,35,#,#,#,#,#,#,>50K,michaela,pawlowski,69,westgarth street,molin house,gympie,7310,qld,3868781
7224,#,35,#,#,#,#,#,#,<=50K,miol,schmit,52,bastow cifrcuit,noaddresstwo,keilor dwns,3561,nsw,6289226
5317,#,35,#,#,#,#,#,#,<=50K,dillon,mccormbck,26,mosa trdet,noaddresstwo,alexandf ayills,4595,nostate,1421819
299,#,35,#,#,#,#,#,#,<=50K,diiko n,barwick,169,henty street,noaddresstwo,tmut,6102,qld,6751222
4449,#,35,#,#,#,#,#,#,>50K,jakob,hebden,15,jenks place,noaddresstwo,kuranda,0nan,tas,4982844
3702,#,35,#,#,#,#,#,#,<=50K,connor,calley,15,brigalow street,flemington markets,richmond,3141,tas,6416268
1038,#,35,#,#,#,#,#,#,>50K,james,kennedy,10,balonne street,hazel hill,ballarat,3414,nsw,8946793
3099,#,35,#,#,#,#,#,#,<=50K,rhys,millinton,44,scarlettetreet,noaddresstwo,cobeam,4221,vicx,6489290
213,#,35,#,#,#,#,#,#,<=50K,oliver,bosnaiis,0,wakelin xricuit,noaddresstwo,north sydney,2304,vuce,3770504
6388,#,35,#,#,#,#,#,#,<=50K,saaual,noaph,0,alabaster street,noaddresstwo,lindfield,3152,vic,7699980
4500,#,35,#,#,#,#,#,#,>50K,tara,otten,9,beasley street,noaddresstwo,eatons hill,3142,nsw,7238930
5149,#,35,#,#,#,#,#,#,>50K,caleb,wigybt,15,raglessiwrcuit,noaddresstwo,ettalo ngrd beach,3064,nsw,5327452
9553,#,35,#,#,#,#,#,#,<=50K,amy,rouse,108,noaddressone,noaddresstwo,ballajura,2774,wa,3855592
3210,#,35,#,#,#,#,#,#,>50K,coben,rutheserord,3,ella close,noaddresstwo,airport west,4806,dak,4130963
4988,#,35,#,#,#,#,#,#,<=50K,damien,thomsmofn,0,limestone avenue,samuel plaza,paradise waters,3000,vivl,1316863
6304,#,35,#,#,#,#,#,#,<=50K,portia,bennett,11,clarey crescent,kiah,west pennant hills,2061,nsw,2446476
3703,#,35,#,#,#,#,#,#,<=50K,darcie,bliz zard,462,tauss p nace,noaddresstwo,proserpine,4471,nsw,3439800
5371,#,35,#,#,#,#,#,#,<=50K,abbie,licciardello,29,brunswick circuit,noaddresstwo,wonthaggi,7140,vic,7622505
3897,#,35,#,#,#,#,#,#,<=50K,samuel,milner,7,albermarle place,noaddresstwo,northcote,2046,qld,8794942
385,#,35,#,#,#,#,#,#,>50K,kiara,gedr,30,noaddressone,heathervale,hamiltnsouth,6255,nsw,4800421
8540,#,35,#,#,#,#,#,#,>50K,tobh,kannegiwesser,66,gilbertjtreet,noaddresstwo,lenahvalzey,7010,nsw,8018238
1842,#,35,#,#,#,#,#,#,<=50K,lucas,barreiro,32,rivers street,noaddresstwo,fairfield,5043,vic,1834918
1955,#,35,#,#,#,#,#,#,<=50K,stepanie,macintyre,8,sherbrooke street,noaddresstwo,palmers oaky,4804,qld,1866042
7905,#,35,#,#,#,#,#,#,<=50K,madelie,mcacnn,37,osburn drive,noaddresstwo,templwstowe,6107,vic,9438868
8701,#,35,#,#,#,#,#,#,<=50K,sebastian,vlandis,6,cambridge street,noaddresstwo,stirling,6112,vic,9431849
1640,#,35,#,#,#,#,#,#,>50K,mikayla,woodbridge,5,fawkner street,noaddresstwo,monto,7109,bmf,6128467
6173,#,35,#,#,#,#,#,#,>50K,oscar,ramm,1,yerra court,noaddresstwo,black forest,4816,sa,3746289
2627,#,35,#,#,#,#,#,#,<=50K,zac,hills,1,spafford ctescent,noaddresstwo,musewellbrook,2652,wa,6910821
981,#,35,#,#,#,#,#,#,>50K,charlie,andrew,21,doyle terrace,noaddresstwo,yeppoon,5158,nsw,5410935
640,#,35,#,#,#,#,#,#,>50K,rebecca,luke,28,abercrombie circuit,palmcourt,mount isa,6260,vic,8635833
7484,#,35,#,#,#,#,#,#,>50K,isabelle,kelleher,32,burdekin street,noaddresstwo,box hill,4424,vic,9667235
7077,#,35,#,#,#,#,#,#,<=50K,stephanie,oleksyn,31,ive place,noaddresstwo,mandurah,2065,nsw,7385892
3569,#,35,#,#,#,#,#,#,>50K,angus,flach,22,gordon close,silver shores,smithtown,2290,tas,6031674
2861,#,35,#,#,#,#,#,#,<=50K,bridget,clayton,5,finn street,noaddresstwo,burwood east,3226,vic,1397154
9048,#,35,#,#,#,#,#,#,<=50K,madeleine,cwlw,0,wangara street,noaddresstwo,hawthoraneast,3888,nostate,5377782
8442,#,35,#,#,#,#,#,#,<=50K,karlee,brooks,133,fleetwood smith street,history hill,tinana,2208,vic,9430267
7381,#,35,#,#,#,#,#,#,<=50K,luke,tennant,298,marsden street,noaddresstwo,warwick,2747,tas,9321148
9270,#,35,#,#,#,#,#,#,<=50K,alana,hargraves,158,carnegie crescent,hidden valle,littlehampton,2060,nsw,9361423
5144,#,35,#,#,#,#,#,#,<=50K,james,davis,38,edmondson street,loudoun homestead,kandanga,2765,nsw,6915664
1821,#,35,#,#,#,#,#,#,<=50K,kane,nosurname,1261,windradyne street,hyde park centre,northam,5127,nsw,5433534
7238,#,35,#,#,#,#,#,#,<=50K,taliah,ketley,39,john cleland crescent,gumvale shopping centre,yangebup,2150,nsw,8297137
2926,#,35,#,#,#,#,#,#,>50K,azzollnii,claie,53,irvine treet,noaddresstwo,urnasa,4209,sa,2306138
7518,#,35,#,#,#,#,#,#,<=50K,abbde,cook,25,wanaga onlace,noaddresstwo,essendon,3152,sa,7169541
5785,#,35,#,#,#,#,#,#,<=50K,madison,purvis,12,guinness place,noaddresstwo,essendon north,5169,wa,4206604
6287,#,35,#,#,#,#,#,#,>50K,max,nosurname,8,majura road,noaddresstwo,coogee,4103,tas,2773740
2927,#,35,#,#,#,#,#,#,<=50K,lucinda,benbolt,100,kangaroo court,noaddresstwo,mount martha,2211,nsw,3550755
197,#,35,#,#,#,#,#,#,<=50K,georgia,thorpe,6,wirilda street,eden park,wembley,4810,act,1036568
3868,#,35,#,#,#,#,#,#,<=50K,victoria,prior,20,goodchild street,fig trees,lower portland,6026,vic,3506319
1047,#,35,#,#,#,#,#,#,>50K,jaggah,kumnick,42,badimara street,john flynn medical centre,glenrowan,2230,nsw,4291142
5161,#,35,#,#,#,#,#,#,<=50K,zara,wenske,8,rushbrook circuit,noaddresstwo,stephens,4343,qld,5302191
8211,#,35,#,#,#,#,#,#,<=50K,lydia,eastwood,16,castlereagh crescent,noaddresstwo,bridgewater,3102,nsl,4683466
1236,#,35,#,#,#,#,#,#,<=50K,madeline,mccan,37,osburn vdrive,noaddresstwo,templeostowe,6108,vic,9433568
1766,#,35,#,#,#,#,#,#,<=50K,condnor,whitehead,0,knoll place,noaddresstwo,loamside,6172,nostate,3901468
6918,#,35,#,#,#,#,#,#,<=50K,rebecca,tyne,9,woralul street,noaddresstwo,brighton east,2518,qld,5235006
21,#,35,#,#,#,#,#,#,<=50K,ebony,reid,41,burnside street,noaddresstwo,stawell,3175,tas,1050985
4050,#,35,#,#,#,#,#,#,<=50K,abbh,gra,10,blandon place,noaddresstwo,ringsoxd,4075,nostate,4258362
5173,#,35,#,#,#,#,#,#,<=50K,jak,grover,33,halifax xlose,noaddresstwo,kirrowe,5348,sa,3765844
53,#,35,#,#,#,#,#,#,<=50K,stephanie,mackbtyre,10,sherbrooke street,bishops wood,palmerchs oky,4840,qld,1866031
3207,#,35,#,#,#,#,#,#,>50K,caitlin,church,2,mccawley street,soda valley station,port macquarie,2145,vic,9893726
363,#,35,#,#,#,#,#,#,>50K,teal,mcgoqn,0,tauchert street,noaddresstwo,merknda,4271,act,9176384
2030,#,35,#,#,#,#,#,#,<=50K,emiily,hermgk,24,wattle sdreet,noaddresstwo,ma sct,2012,nostate,6893128
2920,#,35,#,#,#,#,#,#,<=50K,jayden,mckenzie,63,cleeve place,worrolong corner,orange,3169,sa,5273018
4253,#,35,#,#,#,#,#,#,<=50K,lachlan,eaves,28,springval drive,noaddresstwo,hornsby,3170,sa,7598408
5502,#,35,#,#,#,#,#,#,<=50K,mia,mcvie,106,wisdom place,noaddresstwo,glenroy,2770,qld,5717865
3385,#,35,#,#,#,#,#,#,<=50K,nogivenname,werner,21,deamer crescent,blackwood,maddington,2745,vic,2172944
9538,#,35,#,#,#,#,#,#,>50K,nicholas,stewart,22,tasman place,lynrae,oatlands,3054,nsw,6776791
1665,#,35,#,#,Higher education,Asia,#,#,>50K,jed,ellbi,0,barrett street,bushlands,brighton,3976,nsw,1437730
9569,#,35,#,#,Higher education,Asia,#,#,<=50K,abii,murphy,89,wheeler crescent,noaddresstwo,howrah,2069,vic,3054500
916,#,35,#,#,Higher education,Asia,#,#,<=50K,talia,d'la,1,fitchett street,noaddresstwo,timmering,4606,vic,5584527
454,#,35,#,#,Higher education,Asia,#,#,<=50K,jayden,edguer,52,whitfeld street,noaddresstwo,malvern east,4567,vic,8868488
4286,#,35,#,#,Higher education,Asia,#,#,<=50K,lor ejza,sushaqmes,74,yakkamunda,purbric street,dubb,7010,qld,9079331
3083,#,35,#,#,Higher education,Asia,#,#,>50K,daniel,harrisol,265,noaddressone,noaddresstwo,northfield,2768,nsw,4781540
7377,#,35,#,#,Higher education,Asia,#,#,<=50K,amy,mokre,34,mclarttyfourt,noaddresstwo,yarraville,6102,nostate,5226614
6331,#,35,#,#,Higher education,Asia,#,#,<=50K,carken,moreis,2,tullaroop street,noaddresstwo,nosuburb,2608,nostate,1869465
7568,#,35,#,#,Higher education,Asia,#,#,>50K,beau,stevens,83,blackburn street,noaddresstwo,parkinson,3136,nsw,2421321
3327,#,35,#,#,Higher education,Asia,#,#,<=50K,lachlan,knott,21,mountain circuit,cairnsmoor bldg,claremont,2079,qld,7697872
4806,#,35,#,#,Higher education,Asia,#,#,<=50K,cakdv,white,51,ragless fifcuit,noaddresstwo,ettalongbeach,3064,nsw,5327452
9801,#,35,#,#,Higher education,Asia,#,#,<=50K,breony,skrtic,2,slavin place,noaddresstwo,burpengary,4031,tas,6777907
7707,#,35,#,#,Higher education,Asia,#,#,<=50K,kyle,biris,86,wilkins street,noaddresstwo,preston,4568,vic,4683449
7906,#,35,#,#,Higher education,Asia,#,#,>50K,annabelle,wood,0,maranoa street,noaddresstwo,redbank plains,3130,wa,1202410
6128,#,35,#,#,Higher education,Asia,#,#,>50K,ema,clax,42,stredt ovens,noaddresstwo,werribee,3055,sa,3909507
9112,#,35,#,#,Higher education,Asia,#,#,<=50K,luke,bransden,357,ijong street,flt 4,torrens park,2289,vic,8233478
5771,#,35,#,#,Higher education,Asia,#,#,<=50K,brielle,clonan,131,pope street,noaddresstwo,mentone,4306,vic,9980235
5313,#,35,#,#,Higher education,Asia,#,#,>50K,cole,ruby,3,beeston dtreet,noaddresstwo,seven hills,2090,nsw,3205452
2594,#,35,#,#,Higher education,Asia,#,#,<=50K,jock,wait,0,outtrim avenue,noaddresstwo,maslinebach,6150,nostate,4869723
4269,#,35,#,#,Higher education,Asia,#,#,<=50K,nogivenname,boujkc,37,mclean pace,noaddresstwo,halm,3434,vic,6141660
4053,#,35,#,#,Higher education,Asia,#,#,<=50K,mitchell,strudwkick,208,burkitt street,noaddresstwo,gorokan,3885,ns,3940080
8588,#,35,#,#,Higher education,Asia,#,#,<=50K,jack,lokteff,20,moncrieff street,noaddresstwo,greenslopes,6149,qld,2485620
9259,#,35,#,#,Higher education,Asia,#,#,<=50K,madeline,mdcans,357,osburn drive,noaddresstwo,templdtowe,6107,fic,9433568
3132,#,35,#,#,Higher education,Asia,#,#,<=50K,sophie,miskov,2,figg place,noaddresstwo,bentleigh east,3150,qld,1490157
9310,#,35,#,#,Higher education,Asia,#,#,<=50K,henry,carfwm,12,templetonxsyreet,noaddresstwo,kamgsh,0nan,vic,8883470
512,#,35,#,#,Higher education,Asia,#,#,<=50K,emiily,mutch,158,macfarland crescent,noaddresstwo,hillside,3172,nsw,8330017
5312,#,35,#,#,Higher education,Asia,#,#,<=50K,kelsea,kontibas,10,edmondson street,weston creek health centre,young,2460,nsw,9506439
509,#,35,#,#,Higher education,Asia,#,#,<=50K,kiera,humen,14,hargrave street,doon-ayr bulliac street,bondi junction,4350,vic,5885414
2570,#,35,#,#,Higher education,Asia,#,#,<=50K,shelbey,bellgard,5,burra place,peninsula haven,port macquarie,4069,nsw,1834269
9268,#,35,#,#,Higher education,Asia,#,#,>50K,pace,majeric,5,coxen street,elsdon,nerang,3106,sa,6864223
6343,#,35,#,#,Higher education,Asia,#,#,<=50K,elida,berr,7,chatawaybcwescent,noaddresstwo,aspley,2145,qld,6271698
4954,#,35,#,#,Higher education,Asia,#,#,>50K,carmen,pires,2,tullaroop street,noaddresstwo,nosuburb,2680,nostate,1869469
601,#,35,#,#,Higher education,Asia,#,#,>50K,jacob,klauber,4,tidbinbilla road,hacienda caravan park,st kilda,2456,qld,3680918
8566,#,35,#,#,Higher education,Asia,#,#,>50K,mitchell,nosurname,66,coningham street,noaddresstwo,west wallsend,3564,nsw,5938627
7841,#,35,#,#,Higher education,Asia,#,#,>50K,nichons,gilmore,21,tate street,noaddresstwo,clontaf,4006,nswg,3120576
1139,#,35,#,#,Higher education,Asia,#,#,>50K,hayden,everden,61,macgregor etreet,noaddresstwo,dover,2146,qld,2209831
6633,#,35,#,#,Higher education,Asia,#,#,<=50K,harrison,bugg,74,reader court,the hill,mosman park,2264,vic,6281378
5987,#,35,#,#,Higher education,Asia,#,#,<=50K,keeley,irwin,5,burgan place,noaddresstwo,connells point,2541,qld,6174963
9544,#,35,#,#,Higher education,Asia,#,#,<=50K,zane,leonard,26,noaddressone,noaddresstwo,orelia,6101,qld,2747019
6687,#,35,#,#,Higher education,Asia,#,#,<=50K,zac,keady,42,canopus crescent,noaddresstwo,kelso,2250,vic,5324673
6758,#,35,#,#,Higher education,Asia,#,#,<=50K,tahlia,barwick,7,bingle street,noaddresstwo,canterbury,3131,vic,6285082
4907,#,35,#,#,Higher education,Asia,#,#,<=50K,dale,cowan,25,woronora street,ramsay,goondiwindi,2148,tas,2128628
3679,#,35,#,#,Higher education,Asia,#,#,<=50K,cobgz,rutherford,3,ellarlose,noaddresstwo,airport west,4830,sa,4130963
1926,#,35,#,#,Higher education,Asia,#,#,<=50K,benjamin,lonardo,5,menzie place,gaeden view,gladesville,4132,wa,1959886
2236,#,35,#,#,Higher education,Asia,#,#,<=50K,nogivenname,woolley,70,telopea park,noaddresstwo,queanbeyan,4350,qld,1905985
8613,#,35,#,#,Higher education,Asia,#,#,>50K,madison,sandison,2,enright crescent,noaddresstwo,toukley,3126,nostate,8871244
831,#,35,#,#,Higher education,Asia,#,#,<=50K,kyrr,senkevitch,97,moruya circuit,noaddresstwo,murgon,4179,nostate,6193940
2224,#,35,#,#,Higher education,Asia,#,#,<=50K,takeisha,jarrett,30,hedley street,the oaks caravn park,aspley,2046,vic,4599182
2750,#,35,#,#,Higher education,Asia,#,#,<=50K,kane,bussenschutt,7,noaddressone,noaddresstwo,hurstville south,5096,nsw,4901197
7614,#,35,#,#,Higher education,Asia,#,#,>50K,kyle,colavecchio,177,clive steele avenue,blackwood rise,parramatta,5073,nsw,9234177
1376,#,35,#,#,Higher education,Asia,#,#,<=50K,phoebe,fischer,3,jandamarra street,piper hole,uralla,4566,wa,7956622
9997,#,35,#,#,Higher education,Asia,#,#,<=50K,emma,burton,9,tauss place,noaddresstwo,reservoir,4575,nsw,9303604
3194,#,35,#,#,Higher education,Asia,#,#,>50K,mikhayla,karakontis,7,holroyd street,noaddresstwo,nannup,5158,nsw,1572853
7014,#,35,#,#,Higher education,Asia,#,#,<=50K,thomas,greenhalgh,98,atherton street,noaddresstwo,gatton,5032,nsw,7447365
8234,#,35,#,#,Higher education,Asia,#,#,>50K,zac,anderson,44,sheehan street,noaddresstwo,beechboro,4066,vic,5468925
7799,#,35,#,#,Higher education,Asia,#,#,<=50K,aloywus,coooore,391,lowannabtreet,noaddresstwo,para hills,4807,qld,6489544
7092,#,35,#,#,Higher education,Asia,#,#,<=50K,olivia,white,431,powlett street,riverside garden,gwelup,2036,nsw,2024848
6455,#,35,#,#,Higher education,Asia,#,#,<=50K,alaiyah,brunton,5,keats place,noaddresstwo,campbell,2077,qld,8441544
6341,#,35,#,#,Higher education,Asia,#,#,<=50K,ebony,nosurname,3,deamer crescent,noaddresstwo,wagga wagga,4650,nsw,1185128
2547,#,35,#,#,Higher education,Asia,#,#,<=50K,amy,hale,35,stewart crescent,unt 2,somerville,3116,nsw,9079201
286,#,35,#,#,Higher education,Asia,#,#,>50K,lacgmn,bilton,24,armfieadplace,noaddresstwo,mount barker,7248,vkc,6696853
6892,#,35,#,#,Higher education,Asia,#,#,<=50K,seth,robeertes,77,covington crescent,noaddresstwo,narre warren,2139,vic,5580308
9715,#,35,#,#,Higher education,Asia,#,#,>50K,gabruella,williakns,31,cutbus sreet,noaddresstwo,brighton,2850,vic,2760198
9371,#,35,#,#,Higher education,Asia,#,#,<=50K,nogivenname,ognl,818,purbrick street,noaddresstwo,belar,2250,nsw,2259840
7021,#,35,#,#,Higher education,Asia,#,#,<=50K,lub,sheadr,17,noaddressone,hazelwood garden,bonfi,5110,nostate,1889054
7835,#,35,#,#,Higher education,Asia,#,#,<=50K,shai,blacker,418,alberga rseet,noaddresstwo,cabooltire,2026,sa,7691473
9438,#,35,#,#,Higher education,Asia,#,#,<=50K,courtney,francu,202,inwood place,noaddresstwo,buninyong,2450,qld,4878032
2566,#,35,#,#,Higher education,Asia,#,#,<=50K,tn,swan,37,sparkey mlose,noaddresstwo,kadina,2141,vs,9156030
1592,#,35,#,#,Higher education,Asia,#,#,<=50K,lauren,waiss,36,helemon street,noaddresstwo,mount coolum,7276,nsw,9219432
4655,#,35,#,#,Higher education,Asia,#,#,<=50K,logan,sillett,9,mainwaring rich circuit,noaddresstwo,balcatta,2065,nostate,7667675
2255,#,35,#,#,Higher education,Asia,#,#,<=50K,calmoum,mitchell,69,shean place,noaddresstwo,39g09,manl y9lae,nsw,3657803
6896,#,35,#,#,Higher education,Asia,#,#,<=50K,todd,sanders,31,burkitt street,talgai,coolum beach,4011,nostate,9627157
4271,#,35,#,#,Higher education,Asia,#,#,<=50K,jamuep,hibberr,29,tristania street,masonic vlge,rydj,3939,wa,1550372
7027,#,35,#,#,Higher education,Asia,#,#,<=50K,sophie,brook,11,nemarang crescent,heritage village,kirrawee,4812,vic,3318025
7446,#,35,#,#,Higher education,Asia,#,#,>50K,sarah,smith,20,sampson close,village life,ormeau,2099,nsw,9764858
3681,#,35,#,#,Higher education,Asia,#,#,<=50K,byoi,de felice,0,purbridkzs treet,noaddresstwo,charonod,3272,n,6294052
503,#,35,#,#,Higher education,Asia,#,#,<=50K,steven,mcmeniman,22,pickles street,noaddresstwo,illawong,2640,qld,5409910
1316,#,35,#,#,Higher education,Asia,#,#,<=50K,thomas,el,4,waller crescent,noaddresstwo,pacific aradise,0812,qld,4784422
9398,#,31-40,#,#,#,#,#,#,>50K,rhys,cradock,3,noaddressone,noaddresstwo,narre warren,2330,nsw,7207536
3248,#,31-40,#,#,#,#,#,#,>50K,zachary,nosurname,4,noaddressone,noaddresstwo,banora povnt,2427,nostate,2619499
2994,#,31-40,#,#,#,#,#,#,<=50K,harley,ahrwn,34,beazley brdscent,noaddresstwo,chadstone,5174,qld,3043851
872,#,31-40,#,#,#,#,#,#,>50K,joshua,trkll,52,arthur circle,renshaw complex,moun urr,4122,vicb,5934980
3091,#,31-40,#,#,#,#,#,#,<=50K,phillip,bamer,27,gunninhpplace,noaddresstwo,bla xland,6084,wa,7224293
3748,#,31-40,#,#,#,#,#,#,>50K,jack,cattrall,10,dumas street,noaddresstwo,shepparton,2162,nsw,9534297
1323,#,31-40,#,#,#,#,#,#,>50K,nogivenname,banks,30,bingle street,noaddresstwo,torquay,5072,nsw,4420788
3560,#,31-40,#,#,#,#,#,#,<=50K,ryan,whitby,6,jerrabomberra avenue,noaddresstwo,golden beach,2500,vic,5549843
887,#,31-40,#,#,#,#,#,#,<=50K,philip,seccombe,99,morgan crescent,noaddresstwo,tin can bay,3754,sa,4256728
3087,#,31-40,#,#,#,#,#,#,<=50K,liam,hutchison,47,bennelong crescent,howqua inlet,sydney,2795,qld,8855257
1756,#,31-40,#,#,#,#,#,#,<=50K,courtney,hardingham,92,wade street,noaddresstwo,morang south,2035,vic,6639368
7662,#,31-40,#,#,#,#,#,#,<=50K,callow,hy,721,drake brocikan drive,pineleigh,spearwood,5086,nsq,4523145
7643,#,31-40,#,#,#,#,#,#,<=50K,ebony,barnett,25,noaddressone,noaddresstwo,raglan,2641,sa,8617408
8560,#,31-40,#,#,#,#,#,#,<=50K,holly,hall,175,moncriefgfcqstreet,noaddresstwo,jannli,2135,qkd,4047799
6009,#,31-40,#,#,#,#,#,#,<=50K,thomas,coombe,7,mcdonald street,the hostel,kilsyth,6728,nsw,2922945
2969,#,31-40,#,#,#,#,#,#,<=50K,verrell,kiria,42,learmonth drive,noaddresstwo,doubleview,3204,nostate,3403163
9558,#,31-40,#,#,#,#,#,#,>50K,courtney,maek,46,buggy crescent,the g range,clayton south,2257,vic,3842258
7255,#,31-40,#,#,#,#,#,#,<=50K,nogivenname,wescombe-down,4,mckeahnie atreet,noaddresstwo,hamilron,2529,wa,9879951
3072,#,31-40,#,#,#,#,#,#,<=50K,ciaran,broughton,498,annan close,windrow,west beach,3020,vic,3275832
9027,#,31-40,#,#,#,#,#,#,<=50K,jessica,hill,20,allambee street,ex-servicemens home,brighton-le-sands,2580,nostate,8517736
1827,#,31-40,#,#,#,#,#,#,>50K,mark,oliver,7,lee-steere crescent,noble lakeside park,laurieton,2264,vic,5083580
9044,#,31-40,#,#,#,#,#,#,<=50K,baie,riley,495,beazley crescent,noaddresstwo,shepparton,3039,nsw,3263294
7373,#,31-40,#,#,#,#,#,#,<=50K,timothy,underwood,92,golden grove,noaddresstwo,langwarrin,2027,vic,7752103
3616,#,31-40,#,#,#,#,#,#,<=50K,jared,boland,17,maranoa street,kenton cottage,jerrawa,3083,vic,1562661
9549,#,31-40,#,#,#,#,#,#,<=50K,sarah,biz,42,wallaroo road,wondaree,quakers hill,5554,vic,6817637
3153,#,31-40,#,#,#,#,#,#,<=50K,michael,della-torre,5,warragamba avenue,noaddresstwo,ashgrove,2114,vic,4053975
866,#,31-40,#,#,#,#,#,#,<=50K,nogivenname,burt,5,mellor circuit,noaddresstwo,paddilngtn,3104,vqc,6408995
7838,#,31-40,#,#,#,#,#,#,<=50K,alexander,nosurname,0,charteris crescent,noaddresstwo,queens beach,3163,vic,6285133
9050,#,31-40,#,#,#,#,#,#,>50K,hanlah,gregory,0,mueller street,noaddresstwo,prahran,2223,nps,2267549
7562,#,31-40,#,#,#,#,#,#,<=50K,reegan,brown,11,bulloo place,noaddresstwo,hawthorn,6160,vic,3542409
3074,#,31-40,#,#,#,#,#,#,>50K,patrick,mcginkgey,100,noaddressone,llanberis,31e13,hamilton,wz,4675821
8685,#,31-40,#,#,#,#,#,#,<=50K,jessica,dalg,1754,geerilong garden,noaddresstwo,portzipeie,5169,nostate,3889453
7244,#,31-40,#,#,#,#,#,#,>50K,hannah,gregory,2,mueller street,noaddresstwo,pra hstan,2232,nsw,2267549
9366,#,31-40,#,#,#,#,#,#,>50K,daniel,radway,6,bamir square,leveritt park,buninyong,2043,nostate,6643070
7310,#,31-40,#,#,#,#,#,#,<=50K,nogivenname,young,51,mcclure street,noaddresstwo,east kilara,4137,bsh,8019399
3329,#,31-40,#,#,#,#,#,#,<=50K,fyynlay,hart,23,liffey circuit,noaddresstwo,gorokan,6066,vic,5450670
6697,#,31-40,#,#,#,#,#,#,>50K,talia,blacketwt,118,starke street,noaddresstwo,naracoorte,0nan,sq,5550723
7491,#,31-40,#,#,#,#,#,#,>50K,emiily,soar,29,wybalena grove,noaddresstwo,blackwood,5107,nsw,6927654
3804,#,31-40,#,#,#,#,#,#,>50K,melinda,dumpe,4,middleton circuit,noaddresstwo,north rocks,5195,wa,1657303
1477,#,31-40,#,#,#,#,#,#,>50K,jordan,irving,7,blackburn street,noaddresstwo,gayndah,3214,nsw,6094085
3860,#,31-40,#,#,#,#,#,#,>50K,lucy,nosurname,55,outtrimmavenue,balintore east,pascoe vale south,3190,nostate,3657441
3203,#,31-40,#,#,#,#,#,#,>50K,erin,wickins,26,zadow place,noaddresstwo,glen iris,3818,nsw,7860487
3695,#,31-40,#,#,#,#,#,#,>50K,dameonm,thmso,0,limestone avenue,noaddresstwo,paradisewaters,3000,vic,1318663
3831,#,31-40,#,#,#,#,#,#,<=50K,kadbn,donald,141,sheaffe street,noaddresstwo,greensborough,3136,nostate,2238640
7586,#,31-40,#,#,#,#,#,#,<=50K,chloe,mikita,28,livingston avenue,cobaki broadwater village,norlane,4380,qld,7660168
8654,#,31-40,#,#,#,#,#,#,<=50K,hayden,everden,8,macgregor syreet,sec 26,dohr,2146,qld,2209913
3642,#,31-40,#,#,#,#,#,#,<=50K,jacqueline,french,7,hindmarsh drive,karambra,corlette,2767,nsw,3114914
7766,#,31-40,#,#,#,#,#,#,<=50K,edward,crofton,11,pring place,kooringal,picton,3016,nostate,9418855
3605,#,31-40,#,#,#,#,#,#,<=50K,fyynlay,fvgxrtu,3,gibbonssreet,noaddresstwo,kew,6062,vic,7419681
5397,#,31-40,#,#,#,#,#,#,>50K,william,dyer,105,lambrigg street,noaddresstwo,gosford,4000,wa,7036528
5451,#,31-40,#,#,#,#,#,#,<=50K,nogivenname,o'neil,88,purbrick street,noaddresstwo,bellara,2250,nsw,2259840
676,#,31-40,#,#,#,#,#,#,<=50K,blayke,baillie,23,ambalindum street,rose court garden,east sydney,2641,vic,6054797
7635,#,31-40,#,#,#,#,#,#,>50K,jade,boyle,17,forwood street,noaddresstwo,blacktown,5048,nsw,8378568
3250,#,31-40,#,#,#,#,#,#,>50K,connor,sharaff,13,wilkins street,indooroopilly shopping centr,cecil hills,3185,nsw,1680837
5846,#,31-40,#,#,#,#,#,#,<=50K,sophie,o'neill,48,sturt avenue,noaddresstwo,blackmans bay,4569,nostate,9867749
3037,#,31-40,#,#,#,#,#,#,<=50K,jack,fowlxes,10,yandax ttreet,noaddresstwo,3074,woolooware,qld,2368535
3394,#,31-40,#,#,#,#,#,#,<=50K,spencer,graham,9,len waters street,noaddresstwo,werribee,4610,nsw,5611744
5391,#,31-40,#,#,#,#,#,#,>50K,stephanie,halls,15,booroondara street,henry kendall village,bellbowrie,7019,qld,1921696
6824,#,31-40,#,#,#,#,#,#,<=50K,jack,vandeh uerik,4,waddell place,noaddresstwo,roseville,2251,nsw,6129530
1023,#,31-40,#,#,#,#,#,#,>50K,hay,rubn,1,cutlack dmreet,two m ie,tamworth,2117,nsw,8119434
2955,#,31-40,#,#,#,#,#,#,>50K,markhm,alexandra,1604,ayers fowler street,noaddresstwo,davistown,2619,vic,5053059
1319,#,31-40,#,#,#,#,#,#,>50K,dylan,garrett,12,dinnison circuit,noaddresstwo,albury north,4061,nostate,6491942
657,#,31-40,#,#,#,#,#,#,<=50K,benjamin,whitney,25,noongale court,noaddresstwo,redcliffe,3419,nsw,2449205
7828,#,31-40,#,#,#,#,#,#,<=50K,rebecca,mitctejer,2,illawarra court,noaddresstwo,nosuburb,3156,qld,6064783
